order_id,customer_id,product_id,category,price,quantity,order_date,country,payment_method,rating,returned,revenue
10696,2614,343,Electronics,241.43,5,2022-03-13,Canada,Credit Card,4.0,0,1207.15
10697,2808,351,Clothing,48.47,5,2023-12-28,Australia,Debit Card,5.0,1,242.35
10698,4614,467,Beauty,79.82,5,2024-03-08,Canada,COD,5.0,0,399.1
10699,1207,540,Books,27.68,3,2022-07-17,India,PayPal,5.0,0,83.04
10700,1564,367,Beauty,97.54,5,2021-03-13,UK,Credit Card,5.0,0,487.7
10701,3978,302,Beauty,61.81,4,2023-07-18,UK,Credit Card,1.0,0,247.24
10702,2322,779,Beauty,54.05,2,2022-02-02,India,Debit Card,4.0,0,108.1
10703,2091,788,Sports,94.5,5,2022-02-10,Canada,Debit Card,4.0,0,472.5
10704,4734,740,Beauty,109.79,3,2022-04-20,India,COD,2.0,0,329.37
10705,4417,531,Home,83.88,2,2021-07-01,Germany,Credit Card,5.0,0,167.76
10706,1851,508,Electronics,55.15,3,2022-09-25,UK,Credit Card,5.0,0,165.45
10707,4359,558,Clothing,102.81,5,2022-02-13,India,PayPal,4.0,0,514.05
10708,1098,330,Electronics,45.11,2,2022-11-15,Canada,UPI,4.0,0,90.22
10709,2620,673,Books,77.05,5,2022-11-26,Australia,Debit Card,3.0,0,385.25
10710,3056,618,Home,111.06,3,2021-01-05,Australia,Credit Card,5.0,0,333.18
10711,4747,320,Clothing,45.93,5,2023-11-20,Australia,COD,1.0,0,229.65
10712,1440,242,Electronics,64.8,2,2023-10-22,Australia,COD,3.0,0,129.6
10713,1031,695,Beauty,99.48,1,2022-04-17,USA,COD,1.0,0,99.48
10714,2394,748,Clothing,62.09,3,2022-02-16,Germany,Debit Card,3.0,0,186.27
10715,2764,289,Clothing,76.13,4,2024-07-14,UK,Debit Card,5.0,0,304.52
10716,3325,423,Sports,32.37,5,2021-03-09,Canada,UPI,5.0,0,161.85
10717,3917,204,Sports,181.79,5,2022-09-11,Australia,UPI,2.0,0,908.95
10718,4333,439,Books,30.34,4,2023-11-05,Germany,Credit Card,3.0,0,121.36
10719,3684,476,Books,45.88,5,2023-12-20,India,Credit Card,3.0,0,229.4
10720,4074,654,Sports,149.74,3,2024-06-13,Germany,Debit Card,4.0,0,449.22
10721,3913,575,Beauty,136.96,4,2023-02-18,Germany,COD,4.0,1,547.84
10722,4082,479,Clothing,78.17,1,2024-03-10,UK,Debit Card,4.0,0,78.17
10723,1456,671,Electronics,115.39,1,2022-11-28,Germany,PayPal,4.0,0,115.39
10724,4198,667,Sports,25.42,4,2024-08-20,Australia,COD,,0,101.68
10725,3716,513,Clothing,22.08,3,2024-06-05,Australia,UPI,1.0,0,66.24
10726,1217,348,Electronics,16.79,3,2024-02-19,India,UPI,2.0,0,50.37
10727,4258,478,Clothing,17.06,5,2021-06-23,Canada,UPI,4.0,1,85.3
10728,2580,763,Electronics,90.5,2,2021-04-05,Germany,Credit Card,5.0,0,181.0
10729,4083,643,Home,45.56,5,2022-12-19,India,Credit Card,3.0,0,227.8
10730,2619,443,Beauty,54.21,3,2021-05-25,Canada,PayPal,5.0,0,162.63
10731,1648,554,Home,80.23,1,2022-04-24,Australia,Debit Card,,0,80.23
10732,4515,509,Books,86.39,4,2023-06-14,USA,PayPal,1.0,0,345.56
10733,2439,225,Beauty,84.89,3,2022-11-10,USA,Debit Card,4.0,0,254.67
10734,3739,653,Clothing,157.36,5,2021-07-03,Germany,Credit Card,5.0,0,786.8
10735,1040,517,Sports,55.94,1,2022-10-30,USA,Debit Card,4.0,0,55.94
10736,2749,654,Beauty,149.52,1,2022-05-23,UK,Debit Card,2.0,0,149.52
10737,2198,629,Electronics,99.76,3,2022-11-19,India,Credit Card,1.0,0,299.28
10738,1317,225,Sports,110.93,2,2024-09-08,UK,Credit Card,5.0,0,221.86
10739,1626,405,Beauty,42.59,1,2021-06-27,Canada,Debit Card,2.0,0,42.59
10740,1981,475,Home,68.24,3,2023-09-18,Canada,Debit Card,5.0,0,204.72
10741,1669,496,Sports,103.55,1,2024-06-18,UK,UPI,4.0,1,103.55
10742,1607,750,Books,54.29,4,2022-06-05,UK,Credit Card,1.0,0,217.16
10743,2434,747,Sports,61.13,1,2023-09-20,Australia,UPI,2.0,0,61.13
10744,3457,308,Sports,42.42,5,2023-10-17,India,UPI,3.0,0,212.1
10745,2361,231,Electronics,89.13,1,2023-11-29,Canada,Debit Card,4.0,0,89.13
10746,3574,500,Beauty,188.19,2,2023-02-06,UK,PayPal,4.0,0,376.38
10747,3270,318,Home,25.48,2,2021-02-15,USA,COD,2.0,0,50.96
10748,2049,665,Home,43.72,2,2023-11-24,Germany,COD,3.0,0,87.44
10749,3257,236,Beauty,40.38,5,2023-09-23,UK,PayPal,3.0,0,201.9
10750,4295,678,Beauty,91.44,5,2023-04-12,India,Credit Card,5.0,0,457.2
10751,1780,350,Home,21.19,3,2023-06-15,India,UPI,4.0,0,63.57
10752,2030,335,Clothing,140.23,5,2023-06-14,India,Debit Card,5.0,0,701.15
10753,3381,614,Sports,26.6,4,2022-11-29,UK,Debit Card,5.0,0,106.4
10754,2064,649,Clothing,197.29,5,2023-05-16,Germany,Debit Card,5.0,0,986.45
10755,4409,679,Books,95.21,2,2023-02-17,Canada,Debit Card,5.0,1,190.42
10756,3921,643,Sports,10.33,2,2023-09-20,India,Debit Card,4.0,0,20.66
10757,1741,567,Electronics,45.08,4,2023-04-25,USA,Debit Card,2.0,0,180.32
10758,3223,489,Clothing,117.58,3,2024-09-07,Germany,UPI,2.0,0,352.74
10759,4566,307,Home,83.03,5,2024-09-26,India,UPI,3.0,0,415.15
10760,4385,369,Sports,100.62,3,2024-02-09,India,UPI,4.0,0,301.86
10761,4661,769,Clothing,164.49,2,2024-05-27,India,COD,2.0,0,328.98
10762,2917,272,Books,134.96,2,2021-07-05,Germany,UPI,4.0,0,269.92
10763,4091,337,Home,20.22,5,2021-11-05,UK,UPI,3.0,0,101.1
10764,2036,736,Electronics,24.43,3,2021-12-31,Australia,Debit Card,2.0,0,73.29
10765,4167,697,Electronics,65.15,2,2022-01-25,Australia,PayPal,3.0,0,130.3
10766,3850,304,Sports,71.81,5,2023-07-10,Australia,PayPal,3.0,0,359.05
10767,2364,501,Beauty,68.16,2,2021-08-11,Germany,COD,4.0,0,136.32
10768,1201,777,Clothing,200.18,3,2023-10-04,USA,COD,3.0,0,600.54
10769,4173,756,Sports,21.68,3,2024-09-19,India,UPI,3.0,0,65.04
10770,4508,367,Home,140.16,4,2023-02-16,Australia,PayPal,,0,560.64
10771,2546,284,Books,150.56,2,2021-09-04,India,PayPal,2.0,0,301.12
10772,1845,216,Beauty,21.96,1,2023-04-01,USA,PayPal,3.0,0,21.96
10773,4456,531,Beauty,115.9,5,2022-05-18,Germany,UPI,3.0,0,579.5
10774,1089,201,Sports,56.1,5,2023-12-30,USA,Credit Card,4.0,0,280.5
10775,1131,683,Clothing,80.0,3,2024-09-21,Germany,COD,1.0,0,240.0
10776,4142,562,Clothing,126.8,5,2023-06-24,Australia,UPI,4.0,0,634.0
10777,1782,437,Sports,10.5,3,2022-10-18,USA,PayPal,4.0,0,31.5
10778,2431,362,Clothing,41.56,2,2021-01-01,India,Debit Card,4.0,0,83.12
10779,3392,388,Home,20.95,1,2024-05-04,India,UPI,2.0,0,20.95
10780,3079,600,Electronics,33.71,4,2021-05-19,India,UPI,4.0,0,134.84
10781,4789,511,Books,53.57,5,2022-10-18,USA,Debit Card,5.0,0,267.85
10782,4088,489,Beauty,103.88,2,2022-11-23,India,UPI,2.0,0,207.76
10783,4070,515,Home,57.32,1,2022-10-08,Australia,UPI,3.0,0,57.32
10784,2355,544,Clothing,59.16,3,2022-09-14,UK,COD,4.0,0,177.48
10785,2815,356,Home,95.68,5,2024-05-14,UK,PayPal,4.0,0,478.4
10786,4191,418,Clothing,108.11,1,2021-08-15,Germany,COD,,0,108.11
10787,1216,568,Home,43.34,3,2023-08-19,USA,Credit Card,5.0,0,130.02
10788,3748,563,Home,77.98,1,2023-11-12,India,Debit Card,2.0,0,77.98
10789,4907,521,Clothing,95.22,3,2023-03-22,USA,UPI,1.0,0,285.66
10790,2476,318,Electronics,37.18,4,2021-07-04,USA,Credit Card,1.0,1,148.72
10791,2194,259,Home,160.87,4,2023-05-16,USA,PayPal,4.0,0,643.48
10792,1498,275,Sports,64.76,2,2021-01-08,Germany,PayPal,5.0,0,129.52
10793,3518,304,Sports,10.19,1,2021-12-26,Canada,Credit Card,2.0,0,10.19
10794,4777,327,Books,20.16,2,2023-03-25,Australia,Credit Card,3.0,0,40.32
10795,4261,649,Clothing,28.47,3,2024-06-24,Australia,UPI,5.0,0,85.41
10796,2595,712,Sports,114.01,1,2021-01-27,Australia,Credit Card,5.0,0,114.01
10797,2994,692,Sports,165.83,2,2023-11-15,UK,Credit Card,4.0,0,331.66
10798,4834,792,Clothing,135.62,2,2022-06-10,Australia,Credit Card,4.0,0,271.24
10799,2892,533,Beauty,229.52,5,2022-04-12,Australia,Debit Card,3.0,0,1147.6
10800,3109,621,Electronics,61.79,4,2022-03-23,India,Credit Card,4.0,0,247.16
10801,2991,783,Sports,58.83,2,2021-03-29,USA,PayPal,3.0,0,117.66
10802,3154,389,Sports,116.9,1,2021-12-11,UK,COD,2.0,0,116.9
10803,2160,303,Books,106.45,4,2023-04-29,Germany,Credit Card,5.0,0,425.8
10804,1083,202,Clothing,88.5,5,2024-01-30,USA,COD,4.0,0,442.5
10805,4145,261,Sports,15.81,1,2022-12-06,Germany,PayPal,3.0,0,15.81
10806,2128,440,Sports,21.45,3,2022-10-02,USA,UPI,3.0,0,64.35
10807,4458,660,Sports,38.87,5,2023-11-09,Germany,PayPal,1.0,0,194.35
10808,4715,315,Clothing,240.24,1,2021-02-05,Canada,COD,3.0,0,240.24
10809,1037,438,Electronics,53.37,3,2023-01-29,Germany,PayPal,5.0,0,160.11
10810,4312,658,Sports,37.02,4,2023-01-12,UK,PayPal,2.0,0,148.08
10811,3697,572,Books,32.21,3,2024-06-04,India,PayPal,4.0,0,96.63
10812,3149,601,Books,100.55,5,2021-01-03,Canada,UPI,5.0,0,502.75
10813,2188,236,Sports,52.13,5,2024-06-22,USA,Debit Card,4.0,0,260.65
10814,2270,464,Clothing,8.81,5,2022-12-23,India,PayPal,4.0,0,44.05
10815,1839,637,Clothing,69.68,1,2023-07-17,USA,COD,1.0,1,69.68
10816,4839,264,Sports,109.05,2,2023-11-12,USA,Credit Card,4.0,0,218.1
10817,4362,387,Home,32.26,3,2021-08-16,Australia,UPI,3.0,0,96.78
10818,2389,607,Home,16.62,1,2024-01-05,Germany,PayPal,4.0,0,16.62
10819,4732,564,Beauty,156.97,1,2022-05-29,India,Debit Card,3.0,0,156.97
10820,2138,350,Clothing,58.13,5,2024-01-19,Germany,Debit Card,1.0,0,290.65
10821,3980,591,Books,79.26,2,2021-12-30,Canada,UPI,1.0,0,158.52
10822,4092,791,Electronics,8.94,2,2021-06-20,USA,COD,4.0,0,17.88
10823,4423,684,Sports,17.65,4,2024-02-10,Australia,COD,5.0,0,70.6
10824,2132,710,Sports,96.26,4,2023-04-24,Canada,COD,4.0,0,385.04
10825,2972,216,Sports,10.15,5,2022-12-08,UK,UPI,4.0,0,50.75
10826,3572,647,Sports,98.33,5,2022-09-14,India,Debit Card,,0,491.65
10827,2093,792,Home,31.97,5,2023-02-21,USA,PayPal,5.0,0,159.85
10828,4476,468,Books,30.77,2,2023-09-24,UK,UPI,4.0,0,61.54
10829,3897,555,Books,33.79,3,2023-03-17,UK,COD,4.0,1,101.37
10830,1082,610,Electronics,71.56,4,2021-06-23,UK,COD,4.0,0,286.24
10831,1730,563,Sports,33.52,2,2022-12-17,Canada,Debit Card,3.0,0,67.04
10832,4584,673,Books,74.75,3,2023-04-05,UK,PayPal,4.0,0,224.25
10833,2597,284,Clothing,65.07,4,2023-01-14,Germany,Debit Card,3.0,1,260.28
10834,2448,692,Sports,4.08,5,2022-10-08,Australia,PayPal,5.0,0,20.4
10835,4008,689,Home,48.41,5,2022-12-17,USA,Debit Card,4.0,0,242.05
10836,1561,668,Beauty,52.37,1,2021-12-31,Australia,UPI,1.0,0,52.37
10837,4902,726,Sports,70.55,3,2021-08-05,Germany,UPI,5.0,0,211.65
10838,3680,534,Beauty,62.31,4,2024-03-06,Germany,Debit Card,4.0,0,249.24
10839,4071,328,Electronics,20.88,3,2022-07-26,India,PayPal,4.0,0,62.64
10840,3692,330,Sports,19.17,3,2024-02-16,Australia,UPI,,0,57.51
10841,2340,643,Electronics,78.28,1,2022-12-19,India,Debit Card,1.0,1,78.28
10842,2003,546,Sports,64.69,1,2022-07-19,USA,UPI,4.0,0,64.69
10843,2788,556,Sports,133.24,5,2023-11-22,Germany,PayPal,3.0,0,666.2
10844,3958,318,Home,41.34,4,2022-07-02,UK,Debit Card,4.0,0,165.36
10845,2011,283,Sports,100.65,1,2022-02-10,India,PayPal,3.0,0,100.65
10846,2714,708,Books,166.78,3,2023-07-23,Australia,COD,4.0,0,500.34
10847,4715,255,Home,56.61,3,2022-04-09,Germany,Debit Card,4.0,0,169.83
10848,3438,370,Beauty,60.62,4,2023-11-10,USA,COD,5.0,0,242.48
10849,3892,241,Sports,61.27,5,2022-12-08,Germany,Debit Card,,0,306.35
10850,4476,353,Clothing,98.41,3,2023-08-15,Australia,Debit Card,4.0,0,295.23
10851,2941,249,Home,91.39,5,2022-11-06,USA,Credit Card,3.0,0,456.95
10852,1159,302,Home,136.46,5,2022-08-28,USA,PayPal,5.0,0,682.3
10853,3782,587,Sports,183.25,5,2023-12-15,India,Debit Card,2.0,0,916.25
10854,2277,332,Clothing,51.02,4,2023-06-25,UK,PayPal,4.0,0,204.08
10855,3465,498,Books,39.13,1,2022-02-09,Germany,COD,5.0,0,39.13
10856,4178,499,Home,52.93,5,2022-11-16,USA,Debit Card,4.0,0,264.65
10857,4432,434,Clothing,48.84,4,2024-05-04,India,UPI,5.0,1,195.36
10858,1735,697,Home,160.91,4,2021-04-03,USA,COD,4.0,0,643.64
10859,4713,205,Electronics,221.23,1,2023-09-19,Germany,Credit Card,2.0,0,221.23
10860,4499,757,Clothing,61.69,3,2021-05-24,India,PayPal,5.0,0,185.07
10861,4539,702,Sports,33.92,1,2023-06-13,India,COD,4.0,0,33.92
10862,3699,542,Books,72.29,4,2024-03-08,UK,COD,5.0,1,289.16
10863,1605,386,Sports,90.97,2,2021-02-06,USA,Credit Card,3.0,0,181.94
10864,3014,483,Clothing,36.49,4,2021-03-27,UK,Credit Card,1.0,0,145.96
10865,4010,279,Books,117.48,2,2021-08-11,USA,COD,4.0,0,234.96
10866,1180,372,Home,33.77,4,2022-10-10,Germany,Debit Card,5.0,0,135.08
10867,4526,456,Electronics,60.88,3,2024-05-17,Australia,Credit Card,5.0,0,182.64
10868,2101,710,Books,34.38,2,2023-09-16,Germany,Debit Card,4.0,1,68.76
10869,4298,650,Books,118.14,5,2023-05-14,Germany,Credit Card,3.0,0,590.7
10870,3719,333,Books,14.47,5,2021-02-03,Australia,COD,5.0,0,72.35
10871,2766,253,Home,50.59,3,2024-01-22,Germany,UPI,3.0,0,151.77
10872,4419,781,Books,7.46,3,2022-02-12,Canada,COD,4.0,0,22.38
10873,4190,326,Books,150.62,4,2022-07-16,Germany,UPI,2.0,0,602.48
10874,4061,420,Electronics,92.53,2,2022-10-02,India,Debit Card,3.0,0,185.06
10875,1203,619,Books,42.49,3,2022-02-16,India,PayPal,5.0,0,127.47
10876,1391,699,Books,61.06,1,2024-07-05,USA,Credit Card,4.0,0,61.06
10877,2306,273,Sports,43.95,4,2024-03-25,UK,UPI,1.0,0,175.8
10878,3806,440,Sports,20.15,1,2021-11-01,UK,Credit Card,2.0,0,20.15
10879,4268,690,Clothing,80.03,3,2021-04-14,Germany,PayPal,5.0,0,240.09
10880,4092,633,Clothing,75.71,5,2023-10-05,USA,Debit Card,2.0,0,378.55
10881,3936,590,Books,51.35,4,2023-03-04,Australia,Credit Card,3.0,0,205.4
10882,1701,705,Home,77.84,5,2021-07-12,Canada,Debit Card,2.0,0,389.2
10883,4868,687,Beauty,157.63,3,2024-06-02,India,Debit Card,3.0,0,472.89
10884,3435,425,Electronics,123.72,5,2023-05-17,India,UPI,1.0,0,618.6
10885,4397,338,Beauty,148.67,4,2021-03-19,UK,PayPal,3.0,1,594.68
10886,3313,453,Electronics,75.99,2,2021-03-10,India,Debit Card,2.0,0,151.98
10887,2283,361,Sports,86.9,3,2024-03-15,USA,Debit Card,5.0,0,260.7
10888,1784,628,Clothing,145.22,5,2022-02-23,Germany,PayPal,3.0,0,726.1
10889,4428,630,Sports,35.7,1,2021-08-06,India,Debit Card,1.0,0,35.7
10890,1648,756,Clothing,160.33,3,2023-09-28,USA,Credit Card,3.0,0,480.99
10891,4268,779,Beauty,97.06,4,2022-12-31,Australia,PayPal,5.0,0,388.24
10892,1177,787,Sports,58.98,5,2024-01-25,USA,Credit Card,5.0,1,294.9
10893,4845,748,Beauty,30.31,2,2022-08-21,UK,Debit Card,4.0,0,60.62
10894,4863,676,Electronics,61.82,4,2022-03-14,Canada,Debit Card,5.0,0,247.28
10895,1927,516,Books,125.46,2,2023-08-11,Australia,UPI,4.0,0,250.92
10896,4007,339,Beauty,91.93,4,2021-01-01,Canada,UPI,3.0,0,367.72
10897,1470,216,Electronics,37.54,2,2024-09-14,USA,Credit Card,5.0,0,75.08
10898,2666,728,Sports,109.78,5,2021-10-15,Canada,UPI,4.0,0,548.9
10899,4987,450,Home,62.48,1,2023-07-20,Canada,Credit Card,2.0,0,62.48
10900,3233,595,Beauty,75.13,2,2021-09-04,UK,Credit Card,3.0,0,150.26
10901,4518,377,Books,101.14,1,2023-06-25,India,Debit Card,1.0,0,101.14
10902,3440,447,Sports,76.21,2,2021-11-11,Australia,Debit Card,3.0,0,152.42
10903,3319,287,Electronics,94.95,5,2023-11-15,Canada,Credit Card,5.0,0,474.75
10904,4186,271,Beauty,18.82,2,2021-07-26,USA,COD,4.0,0,37.64
10905,4080,419,Clothing,91.79,1,2021-08-16,USA,PayPal,3.0,0,91.79
10906,2982,641,Books,7.01,4,2023-12-21,Australia,Debit Card,1.0,0,28.04
10907,4142,362,Beauty,30.23,3,2024-05-30,UK,UPI,4.0,0,90.69
10908,2256,646,Electronics,114.29,5,2022-05-30,Australia,PayPal,,1,571.45
10909,2932,381,Sports,31.47,2,2023-01-14,Canada,Credit Card,,0,62.94
10910,3049,356,Beauty,97.48,2,2024-10-02,India,Credit Card,4.0,0,194.96
10911,4044,286,Home,88.49,3,2023-11-17,USA,PayPal,1.0,0,265.47
10912,3821,411,Books,36.77,3,2024-01-25,India,Credit Card,4.0,0,110.31
10913,1380,673,Clothing,192.88,1,2021-08-18,Germany,COD,,0,192.88
10914,1297,736,Books,257.77,3,2022-08-26,Australia,PayPal,4.0,0,773.31
10915,3300,604,Electronics,71.48,1,2024-07-06,India,Credit Card,2.0,0,71.48
10916,2054,287,Sports,40.09,4,2023-02-12,India,PayPal,1.0,0,160.36
10917,2493,233,Home,100.28,4,2024-08-08,USA,UPI,5.0,0,401.12
10918,1281,466,Sports,116.78,5,2024-03-09,India,Credit Card,4.0,1,583.9
10919,3429,584,Clothing,13.12,1,2022-01-04,USA,Credit Card,3.0,0,13.12
10920,2980,380,Electronics,53.47,4,2021-08-16,USA,Debit Card,4.0,0,213.88
10921,4478,487,Books,201.31,4,2023-09-14,Canada,Credit Card,3.0,0,805.24
10922,1532,274,Electronics,39.65,1,2022-08-19,Germany,PayPal,4.0,0,39.65
10923,4216,751,Sports,54.92,5,2021-03-02,USA,COD,3.0,0,274.6
10924,3760,418,Clothing,94.1,3,2021-12-05,UK,COD,,0,282.3
10925,1431,380,Home,18.34,3,2024-04-19,Germany,COD,4.0,0,55.02
10926,2997,641,Home,24.03,4,2024-10-14,Australia,Credit Card,3.0,0,96.12
10927,2574,205,Clothing,33.65,5,2023-12-21,Australia,Debit Card,3.0,0,168.25
10928,3497,451,Sports,165.55,4,2022-03-06,UK,PayPal,3.0,0,662.2
10929,2079,489,Sports,34.89,5,2023-02-05,Canada,Credit Card,5.0,0,174.45
10930,2022,402,Home,31.65,5,2024-07-10,USA,Credit Card,4.0,1,158.25
10931,2547,483,Beauty,84.39,1,2021-09-13,Australia,UPI,4.0,0,84.39
10932,3494,760,Books,152.41,2,2024-02-21,Canada,UPI,3.0,0,304.82
10933,4769,724,Sports,51.76,3,2022-06-29,India,UPI,5.0,0,155.28
10934,2338,439,Beauty,52.77,1,2022-06-07,Canada,PayPal,1.0,0,52.77
10935,2001,799,Sports,37.72,3,2021-04-24,UK,COD,1.0,0,113.16
10936,2707,562,Books,86.09,1,2022-03-15,USA,COD,4.0,0,86.09
10937,2387,598,Clothing,147.06,5,2024-01-17,Australia,Debit Card,3.0,0,735.3
10938,3824,423,Home,140.89,5,2023-05-31,USA,COD,4.0,0,704.45
10939,1757,480,Beauty,29.26,1,2022-02-03,UK,COD,3.0,0,29.26
10940,3881,574,Home,32.53,3,2024-10-11,Canada,PayPal,5.0,0,97.59
10941,4892,457,Home,87.19,5,2023-07-17,India,Credit Card,5.0,1,435.95
10942,2515,640,Home,146.24,2,2024-04-24,India,PayPal,3.0,0,292.48
10943,4953,487,Electronics,101.91,3,2021-03-18,India,COD,4.0,1,305.73
10944,3129,325,Home,41.08,2,2024-01-20,Germany,COD,5.0,0,82.16
10945,1800,755,Electronics,206.96,2,2023-07-04,UK,UPI,4.0,0,413.92
10946,3437,479,Home,33.25,2,2022-05-04,Canada,Credit Card,4.0,0,66.5
10947,2188,780,Clothing,42.01,5,2024-03-10,Germany,Debit Card,,0,210.05
10948,2699,561,Sports,93.98,4,2023-08-26,Canada,Debit Card,3.0,0,375.92
10949,2849,528,Beauty,52.35,1,2024-05-14,Germany,Credit Card,4.0,0,52.35
10950,2636,526,Beauty,39.06,5,2024-07-26,Australia,UPI,,0,195.3
10951,2187,388,Clothing,25.92,1,2023-03-18,UK,COD,2.0,0,25.92
10952,4201,612,Electronics,42.9,4,2022-12-01,Canada,COD,4.0,0,171.6
10953,3024,337,Sports,52.37,5,2021-10-18,USA,Debit Card,3.0,0,261.85
10954,1257,453,Sports,208.82,5,2022-10-06,Canada,COD,4.0,0,1044.1
10955,2835,504,Beauty,49.84,4,2023-01-01,Germany,UPI,3.0,0,199.36
10956,3342,230,Clothing,124.92,2,2021-04-24,USA,COD,1.0,0,249.84
10957,3480,511,Electronics,102.18,4,2021-02-16,India,UPI,3.0,0,408.72
10958,4886,441,Books,53.56,5,2022-12-11,India,PayPal,5.0,0,267.8
10959,2132,679,Books,145.59,5,2021-05-11,UK,PayPal,2.0,0,727.95
10960,4737,708,Home,8.1,4,2021-01-24,UK,PayPal,4.0,0,32.4
10961,4502,254,Beauty,85.27,4,2021-07-20,USA,UPI,3.0,1,341.08
10962,4223,456,Beauty,114.25,3,2021-12-04,Australia,PayPal,2.0,0,342.75
10963,4583,281,Sports,36.88,4,2023-08-24,USA,COD,4.0,0,147.52
10964,4205,665,Beauty,13.91,2,2021-01-09,UK,UPI,3.0,1,27.82
10965,4108,249,Beauty,97.79,1,2022-11-10,Canada,Credit Card,5.0,0,97.79
10966,2065,649,Home,83.23,5,2023-03-16,UK,Credit Card,4.0,0,416.15
10967,1212,555,Sports,25.06,3,2022-03-26,Germany,UPI,4.0,0,75.18
10968,2198,385,Beauty,36.98,5,2024-01-07,Germany,COD,2.0,0,184.9
10969,1827,376,Beauty,47.05,1,2024-07-15,USA,Debit Card,,0,47.05
10970,1594,268,Beauty,382.06,1,2022-05-10,India,PayPal,,0,382.06
10971,1546,595,Beauty,140.12,2,2023-10-01,India,UPI,2.0,0,280.24
10972,4491,501,Sports,177.9,5,2023-08-23,UK,COD,5.0,0,889.5
10973,1783,759,Sports,58.28,2,2021-03-23,Australia,PayPal,,0,116.56
10974,3778,519,Home,142.65,1,2023-05-08,Australia,UPI,4.0,0,142.65
10975,1764,691,Electronics,33.18,2,2022-03-15,India,PayPal,5.0,0,66.36
10976,1926,717,Electronics,83.63,2,2024-07-29,Germany,Credit Card,3.0,0,167.26
10977,2237,788,Electronics,64.57,3,2023-05-04,Australia,PayPal,3.0,0,193.71
10978,2166,309,Books,30.68,3,2023-03-25,UK,UPI,1.0,0,92.04
10979,1482,488,Home,40.0,4,2021-03-21,Canada,Debit Card,4.0,0,160.0
10980,3561,572,Electronics,35.98,5,2023-09-04,UK,Credit Card,5.0,0,179.9
10981,4139,263,Beauty,83.75,3,2024-08-15,UK,COD,,0,251.25
10982,4254,204,Electronics,68.33,2,2024-03-14,USA,UPI,4.0,0,136.66
10983,1532,684,Sports,91.5,4,2022-10-24,UK,Debit Card,3.0,1,366.0
10984,3984,701,Clothing,25.43,5,2024-05-08,India,COD,4.0,0,127.15
10985,4008,215,Beauty,62.31,3,2023-11-13,UK,PayPal,3.0,0,186.93
10986,2404,588,Clothing,37.44,1,2024-06-18,Germany,PayPal,1.0,0,37.44
10987,2265,641,Home,49.91,5,2022-09-11,Canada,PayPal,5.0,0,249.55
10988,4788,419,Home,139.61,1,2023-08-04,Germany,PayPal,3.0,1,139.61
10989,3670,540,Beauty,51.19,5,2024-08-17,Canada,Credit Card,4.0,0,255.95
10990,1916,783,Books,39.67,3,2023-04-18,India,PayPal,2.0,0,119.01
10991,2804,522,Beauty,40.25,2,2023-02-26,India,PayPal,4.0,0,80.5
10992,1807,414,Beauty,28.65,4,2022-05-30,Australia,Debit Card,4.0,0,114.6
10993,3897,272,Beauty,125.04,1,2023-01-31,India,PayPal,3.0,0,125.04
10994,2717,261,Home,134.13,3,2021-10-06,USA,COD,5.0,0,402.39
10995,2070,215,Beauty,81.83,1,2024-01-06,USA,PayPal,4.0,0,81.83
10996,1936,629,Beauty,78.55,3,2022-03-31,Germany,PayPal,5.0,0,235.65
10997,2817,409,Sports,134.97,5,2024-01-22,Australia,UPI,3.0,0,674.85
10998,1233,621,Electronics,51.88,4,2023-12-30,UK,Debit Card,2.0,0,207.52
10999,3421,581,Electronics,62.34,4,2021-05-02,Australia,PayPal,5.0,0,249.36
11000,1647,504,Books,35.85,3,2023-08-22,India,COD,3.0,0,107.55
11001,3487,720,Books,100.47,5,2023-12-04,Australia,PayPal,4.0,0,502.35
11002,1326,221,Books,22.37,4,2022-05-19,Germany,PayPal,3.0,0,89.48
11003,4666,778,Electronics,161.09,2,2021-02-10,Australia,COD,4.0,1,322.18
11004,1908,770,Beauty,48.19,2,2022-10-22,India,UPI,5.0,0,96.38
11005,1677,622,Electronics,131.53,5,2021-07-05,UK,Credit Card,5.0,0,657.65
11006,3687,650,Beauty,82.18,4,2024-10-24,Canada,PayPal,4.0,0,328.72
11007,1555,488,Books,79.06,4,2024-07-04,India,UPI,3.0,0,316.24
11008,1543,313,Home,57.46,1,2024-10-10,Canada,Debit Card,,0,57.46
11009,1471,384,Books,64.23,5,2024-09-24,India,UPI,4.0,0,321.15
11010,3399,421,Clothing,22.1,5,2024-07-26,USA,Credit Card,5.0,0,110.5
11011,3421,662,Clothing,170.23,4,2023-12-21,USA,Credit Card,4.0,0,680.92
11012,4738,465,Beauty,75.89,2,2022-12-08,UK,PayPal,3.0,0,151.78
11013,3551,283,Sports,70.64,4,2021-07-20,Canada,UPI,5.0,0,282.56
11014,1483,357,Home,149.11,1,2023-01-12,Australia,UPI,2.0,0,149.11
11015,3842,583,Beauty,49.94,2,2021-04-14,India,Credit Card,4.0,0,99.88
11016,2644,660,Electronics,64.92,5,2024-02-14,UK,Debit Card,5.0,0,324.6
11017,4236,700,Home,134.78,2,2022-03-06,India,UPI,5.0,0,269.56
11018,1657,758,Beauty,7.8,4,2021-06-17,Canada,Debit Card,3.0,0,31.2
